-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      73.508us         0.15%      73.508us       1.131us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     229.121us         0.47%     229.121us       3.525us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     761.583us         1.57%     761.583us       3.946us           0 b           0 b           0 b           0 b           193  
void kDequantizeBlockwise<float, 512, 64, 8, 0>(floa...         0.00%       0.000us         0.00%       0.000us       0.000us     694.920us         1.43%     694.920us       3.102us           0 b           0 b           0 b           0 b           224  
                                    cudaPeekAtLastError         0.39%      91.453us         0.39%      91.453us       0.204us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           448  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     588.555us         1.22%     588.555us       2.627us           0 b           0 b           0 b           0 b           224  
void kDequantizeBlockwise<__half, 512, 64, 8, 2>(flo...         0.00%       0.000us         0.00%       0.000us       0.000us      14.602ms        30.15%      14.602ms      65.188us           0 b           0 b           0 b           0 b           224  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         2.06%     483.277us         2.06%     483.277us       2.074us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           233  
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_6...         0.00%       0.000us         0.00%       0.000us       0.000us       7.315ms        15.10%       7.315ms      57.145us           0 b           0 b           0 b           0 b           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     232.127us         0.48%     232.127us       3.627us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     145.728us         0.30%     145.728us       2.277us           0 b           0 b           0 b           0 b            64  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us     364.809us         0.75%     364.809us       5.700us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     357.406us         0.74%     357.406us       3.723us           0 b           0 b           0 b           0 b            96  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     350.311us         0.72%     350.311us       3.649us           0 b           0 b           0 b           0 b            96  
                                 cudaDeviceGetAttribute         0.20%      45.878us         0.20%      45.878us       0.655us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            70  
                                         cuLaunchKernel         2.99%     701.323us         2.99%     701.323us      10.019us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            70  
void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s...         0.00%       0.000us         0.00%       0.000us       0.000us     282.146us         0.58%     282.146us       8.817us           0 b           0 b           0 b           0 b            32  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      72.993us         0.15%      72.993us       2.281us           0 b           0 b           0 b           0 b            32  
void (anonymous namespace)::softmax_warp_forward<c10...         0.00%       0.000us         0.00%       0.000us       0.000us     172.259us         0.36%     172.259us       5.383us           0 b           0 b           0 b           0 b            32  
void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us     238.658us         0.49%     238.658us       7.458us           0 b           0 b           0 b           0 b            32  
                                        cudaMemsetAsync         3.18%     746.406us         3.18%     746.406us       7.390us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           101  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      42.013us         0.09%      42.013us       0.416us           0 b           0 b           0 b           0 b           101  
ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      11.248ms        23.23%      11.248ms     175.758us           0 b           0 b           0 b           0 b            64  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     138.624us         0.29%     138.624us       3.747us           0 b           0 b           0 b           0 b            37  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     250.529us         0.52%     250.529us       7.829us           0 b           0 b           0 b           0 b            32  
ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us       5.618ms        11.60%       5.618ms     175.566us           0 b           0 b           0 b           0 b            32  
void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us       2.618ms         5.41%       2.618ms     436.372us           0 b           0 b           0 b           0 b             6  
ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     315.109us         0.65%     315.109us      63.022us           0 b           0 b           0 b           0 b             5  
                                  cudaDeviceSynchronize         6.05%       1.418ms         6.05%       1.418ms       1.418ms       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us     110.497us         0.23%     110.497us     110.497us           0 b           0 b           0 b           0 b             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 23.438ms
Self CUDA time total: 48.428ms
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     123.09 Mb     123.09 Mb          4763  
                                       cudaLaunchKernel        79.33%      19.635ms        79.33%      19.635ms       8.999us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          2182  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.760us         0.00%       1.760us       0.880us           0 b           0 b           0 b           0 b             2  
